name,city,rating,rating_count,cost,cuisine
TOS,"sohna road,Gurgaon",4.1,20,300.0,"Chinese,Tibetan"
Southern Junction,"sohna road,Gurgaon",3.7,100,250.0,South Indian
The Cakecity Patisserie,"sohna road,Gurgaon",4.1,100,400.0,"Bakery,Desserts"
Pizza Galleria,"sohna road,Gurgaon",4.0,500,250.0,"Pizzas,Italian"
Cake Box,"sohna road,Gurgaon",4.5,500,200.0,"Bakery,Desserts"
Kwality Walls Frozen Dessert and Ice Cream Shop,"sohna road,Gurgaon",4.5,100,300.0,Ice Cream
Maa Ke Rasoi,"sohna road,Gurgaon",4.7,20,100.0,"North Indian,Indian"
Hudson Chopsticks,"sohna road,Gurgaon",3.8,50,300.0,"Pan-Asian,Chinese"
Ghar jaisa khana,"sohna road,Gurgaon",4.8,20,100.0,"North Indian,Indian"
Nathu's Sweets Since 1939,"sohna road,Gurgaon",3.9,100,250.0,"North Indian,South Indian"
Chinese Under 99,"sohna road,Gurgaon",3.1,20,100.0,"Chinese,Indian"
Kashmirana; Flavours of the Valley,"sohna road,Gurgaon",3.8,20,400.0,"Indian,Kashmiri"
HOUSE OF SPICE,"sohna road,Gurgaon",3.7,20,200.0,"Chinese,Mughlai"
Artinci - Indulge Guilt Free!,"sohna road,Gurgaon",4.3,50,200.0,"Ice Cream,Healthy Food"
Momopoly by Little Skillet,"sohna road,Gurgaon",4.1,50,300.0,Chinese
Gohana Famous Jalebi,"sohna road,Gurgaon",4.3,1,150.0,"Desserts,Sweets"
Desi Thaat,"sohna road,Gurgaon",3.8,100,600.0,North Indian
Artiste Handcrafted Ice Cream,"sohna road,Gurgaon",4.8,20,300.0,"Ice Cream,Desserts"
Cake and Art,"sohna road,Gurgaon",2.7,20,199.0,"Desserts,Bakery"
PhiPhi,"sohna road,Gurgaon",4.1,100,350.0,"Pan-Asian,Sushi"
Burrppp,"sohna road,Gurgaon",3.8,100,300.0,"North Indian,Mughlai"
karims ( Baani square),"sohna road,Gurgaon",4.1,100,300.0,"North Indian,Mughlai"
Shake Busters,"sohna road,Gurgaon",3.9,50,200.0,"Beverages,Desserts"
"FILLicious - Rolls, Momos and Shakes","sohna road,Gurgaon",4.3,50,350.0,"Snacks,Chinese"
Chai Point,"sohna road,Gurgaon",4.2,100,200.0,"Bakery,Beverages"
SARDAR JI CHICKEN,"sohna road,Gurgaon",4.1,50,320.0,"Fast Food,North Indian"
Delicious Meals,"sohna road,Gurgaon",3.6,50,100.0,"Indian,Chinese"
Starbucks Coffee,"sohna road,Gurgaon",3.9,100,400.0,Beverages
Mama M' Hungry,"sohna road,Gurgaon",2.7,20,300.0,"Italian,Pizzas"
Kingdom Of Oven,"sohna road,Gurgaon",3.8,50,350.0,"Pizzas,Pastas"
Punjabi Food Inn,"sohna road,Gurgaon",3.7,1,250.0,"North Indian,Chinese"
Fullon Punjab,"sohna road,Gurgaon",3.3,100,100.0,"North Indian,Tandoor"
Thali Meals And More,"sohna road,Gurgaon",3.7,100,300.0,"North Indian,Desserts"
Samosa Party,"sohna road,Gurgaon",3.8,100,250.0,"Chaat,North Indian"
Paratha by Inch,"sohna road,Gurgaon",3.7,50,250.0,"North Indian,South Indian"
Alkakori Alkauser,"sohna road,Gurgaon",3.5,50,400.0,Mughlai
Fabcafe By Fabindia,"sohna road,Gurgaon",4.1,20,800.0,"North Indian,Healthy Food"
The Cake Story,"sohna road,Gurgaon",3.9,100,300.0,"Bakery,Desserts"
Thalaivar - The Boss of South Indian Food,"sohna road,Gurgaon",3.5,20,200.0,"Andhra,Kerala"
AAP KI APNI RASOI,"sohna road,Gurgaon",2.6,20,200.0,"Indian,North Indian"
AAPKI RASOI,"sohna road,Gurgaon",3.0,20,250.0,"Indian,Tandoor"
HR 50 DHABA,"sohna road,Gurgaon",4.1,100,299.0,"Indian,Chinese"
Firangi Bake,"sohna road,Gurgaon",4.0,20,400.0,"Italian,Mexican"
Bikkgane Biryani,"sohna road,Gurgaon",4.2,100,400.0,"Biryani,Hyderabadi"
The Calorie Kitchen,"sohna road,Gurgaon",3.7,20,450.0,"Healthy Food,Pizzas"
CREME BORNE,"sohna road,Gurgaon",4.0,20,300.0,"Ice Cream,Beverages"
Indian Spice,"sohna road,Gurgaon",3.6,100,100.0,"North Indian,Tandoor"
Blue Tokai Coffee Roasters,"sohna road,Gurgaon",4.8,50,800.0,"Healthy Food,American"
Asian Garage,"sohna road,Gurgaon",4.2,50,300.0,"Pan-Asian,Chinese"
Delhi 6,"sohna road,Gurgaon",4.1,100,300.0,"North Indian,Snacks"
Tibbs Frankie,"sohna road,Gurgaon",3.8,20,250.0,"Chinese,Italian"
Delicious moment,"sohna road,Gurgaon",5.0,20,100.0,"North Indian,Chinese"
CELEBRATION CAKE SHOP,"sohna road,Gurgaon",3.9,20,350.0,"Bakery,Desserts"
Singh Da Dhaba,"sohna road,Gurgaon",3.8,100,300.0,"North Indian,Mughlai"
Chakkhna Beyond Peanuts,"sohna road,Gurgaon",4.5,20,499.0,"Tandoor,Chinese"
Biryani By Kilo,"sohna road,Gurgaon",4.3,500,700.0,"Biryani,Mughlai"
Ice Pice - Shakes & Sundaes,"sohna road,Gurgaon",3.8,100,200.0,"Beverages,Desserts"
Subhub,"sohna road,Gurgaon",4.1,100,250.0,"American,Salads"
California Burrito,"sohna road,Gurgaon",4.3,500,250.0,"Mexican,American"
FOOD 365,"sohna road,Gurgaon",4.1,50,200.0,"Indian,North Indian"
Cocco n Curry,"sohna road,Gurgaon",4.0,100,200.0,"South Indian,North Indian"
EatFit,"sohna road,Gurgaon",4.0,100,250.0,"Healthy Food,Pizzas"
YO CHINA,"sohna road,Gurgaon",1.8,20,300.0,Chinese
The Foodiez,"sohna road,Gurgaon",5.0,20,100.0,"North Indian,Indian"
Twenty four seven (247),"sohna road,Gurgaon",5.0,20,100.0,"North Indian,Indian"
Deshi Rasoi,"sohna road,Gurgaon",3.6,100,100.0,"North Indian,Thalis"
Costa Coffee,"sohna road,Gurgaon",3.8,20,450.0,Beverages
Golden China Hut,"sohna road,Gurgaon",4.2,20,250.0,Chinese
Bakingo,"sohna road,Gurgaon",4.1,500,300.0,"Bakery,Desserts"
North Indian Trail,"sohna road,Gurgaon",4.7,20,350.0,"North Indian,Chinese"
Haldiram's,"sohna road,Gurgaon",4.3,100,450.0,"Sweets,Desserts"
KISKEY WHISKEY,"sohna road,Gurgaon",3.6,50,100.0,"North Indian,Biryani"
Chaap Delight,"sohna road,Gurgaon",3.8,100,250.0,"North Indian,Tandoor"
The Sugar Free Keto Kafe - By Artinci,"sohna road,Gurgaon",4.6,50,200.0,"Healthy Food,Keto"
Dhaba 1947,"sohna road,Gurgaon",4.1,1,300.0,"North Indian,Snacks"
DJ's Pizza & Pasta,"sohna road,Gurgaon",4.4,100,400.0,"Pizzas,Pastas"
Wangshi's Chinese and Thai,"sohna road,Gurgaon",4.1,500,600.0,"Chinese,Thai"
D Momo Factory,"sohna road,Gurgaon",4.8,20,300.0,"Chinese,Continental"
Al-Baik Biryani Restaurant,"sohna road,Gurgaon",3.6,20,250.0,"Biryani,North Indian"
Mr Singh Pishori chicken,"sohna road,Gurgaon",4.2,100,300.0,North Indian
My Tea Chapel- Pinsa pizza waffles,"sohna road,Gurgaon",4.2,20,700.0,"Pizzas,Beverages"
Home Plate by EatFit,"sohna road,Gurgaon",3.8,100,160.0,"North Indian,Home Food"
The Fit Food,"sohna road,Gurgaon",3.7,100,350.0,"Salads,Italian"
Book My Cake,"sohna road,Gurgaon",4.4,100,300.0,"Bakery,Desserts"
Kwaliti,"sohna road,Gurgaon",3.8,20,200.0,"North Indian,Chinese"
Third Wave Coffee,"sohna road,Gurgaon",4.3,100,400.0,Beverages
Chinese Corner,"sohna road,Gurgaon",4.0,500,200.0,Chinese
Burgerama,"sohna road,Gurgaon",4.2,100,600.0,Fast Food
THE APPUMM HOUSE,"sohna road,Gurgaon",3.9,20,600.0,"South Indian,Mangalorean"
YUM EXPRESS - BURGER DELIVERY,"sohna road,Gurgaon",4.4,20,300.0,"American,Italian"
Punjabi Swag,"sohna road,Gurgaon",3.8,50,100.0,"Biryani,North Indian"
KUBER RASOI,"sohna road,Gurgaon",4.1,50,200.0,"North Indian,Snacks"
Food Factory,"sohna road,Gurgaon",3.9,20,400.0,"North Indian,Chinese"
PUNJABI CHAAP CORNER (South City 2),"sohna road,Gurgaon",3.4,50,350.0,"North Indian,Snacks"
Chacha Food Street,"sohna road,Gurgaon",3.8,20,100.0,"Thalis,Tandoor"
MoonMoon - Juicy Crustwiches,"sohna road,Gurgaon",4.3,100,300.0,"American,Snacks"
The Dessert Heaven - Pure Veg,"sohna road,Gurgaon",4.3,20,200.0,"Desserts,Bakery"
Paradise Biryani,"sohna road,Gurgaon",3.8,1,400.0,"Biryani,Kebabs"
Punjab King,"sohna road,Gurgaon",3.8,20,300.0,"North Indian,Chinese"
Cheesecake & co.,"sohna road,Gurgaon",4.7,20,300.0,Bakery
Dawat Bakery,"sohna road,Gurgaon",4.4,100,200.0,Indian
Goli Vada Pav No .1,"sohna road,Gurgaon",4.0,100,100.0,"Maharashtrian,North Indian"
Food hub,"sohna road,Gurgaon",4.6,20,100.0,"North Indian,Indian"
The Good Bowl,"sohna road,Gurgaon",4.0,20,400.0,"North Indian,Punjabi"
MASALA FUSION,"sohna road,Gurgaon",3.8,50,100.0,"North Indian,Chinese"
Cake 99,"sohna road,Gurgaon",4.4,100,199.0,"Bakery,Desserts"
Happy Shakes,"sohna road,Gurgaon",4.3,20,200.0,"Beverages,Desserts"
The Burger Club,"sohna road,Gurgaon",4.0,500,250.0,"American,Beverages"
SMOOR,"sohna road,Gurgaon",4.3,20,350.0,"Desserts,Bakery"
Italian Mojo Pizza,"sohna road,Gurgaon",4.2,50,600.0,Italian
Desi Chinese,"sohna road,Gurgaon",3.2,20,300.0,"Fast Food,Chinese"
Pind Bhatura,"sohna road,Gurgaon",4.3,100,200.0,"North Indian,Punjabi"
Just Punjabi,"sohna road,Gurgaon",4.1,100,100.0,"North Indian,Chinese"
Taste Lover,"sohna road,Gurgaon",3.4,20,199.0,"Indian,North Indian"
Tandoor Pitara,"sohna road,Gurgaon",4.2,20,100.0,"North Indian,Indian"
Your Fusion Meals & Thalis,"sohna road,Gurgaon",3.9,20,300.0,"North Indian,Continental"
Food Express,"sohna road,Gurgaon",3.9,100,100.0,"North Indian,Chinese"
Cake For You.,"sohna road,Gurgaon",4.3,100,200.0,"Bakery,Desserts"
34 Chowringhee lane,"sohna road,Gurgaon",3.9,100,300.0,Fast Food
qilla,"sohna road,Gurgaon",4.3,20,600.0,"Awadhi,Lucknowi"
HRX by Eatfit,"sohna road,Gurgaon",5.0,20,250.0,"Healthy Food,Salads"
Khan Chacha,"sohna road,Gurgaon",4.0,50,400.0,"North Indian,Biryani"
Rollsking,"sohna road,Gurgaon",4.0,100,300.0,"Fast Food,North Indian"
NOTO - Healthy Ice Cream,"sohna road,Gurgaon",4.3,50,250.0,Ice Cream
Liangs Asian,"sohna road,Gurgaon",4.4,20,250.0,"Chinese,Asian"
Oriental Fusion,"sohna road,Gurgaon",4.1,100,500.0,"Chinese,Thai"
Khansama Express,"sohna road,Gurgaon",4.1,100,650.0,"North Indian,Chinese"
BroMomo,"sohna road,Gurgaon",3.9,100,400.0,"Chinese,Snacks"
Bercos - If you love chinese,"sohna road,Gurgaon",4.3,100,600.0,"Chinese,Thai"
Rolls Kart,"sohna road,Gurgaon",4.5,20,200.0,Snacks
Hot Paprika,"sohna road,Gurgaon",4.0,100,200.0,Chinese
Wangchuks Tibetan Kitchen,"sohna road,Gurgaon",4.0,100,500.0,"Chinese,Tibetan"
Dhaba HR-26,"sohna road,Gurgaon",3.8,50,300.0,"Chinese,North Indian"
Food Forever,"sohna road,Gurgaon",2.9,20,250.0,"North Indian,Chinese"
Crustworthy Pizza,"sohna road,Gurgaon",3.7,20,350.0,"Pizzas,Pastas"
Hungry Panda - Deliciously Chinese,"sohna road,Gurgaon",2.9,20,300.0,"Chinese,Pan-Asian"
Dhaba Ambarsar,"sohna road,Gurgaon",3.9,100,200.0,"North Indian,Indian"
Coastal Reef,"sohna road,Gurgaon",4.0,100,600.0,"Coastal,Seafood"
Punjabi Kitchen,"sohna road,Gurgaon",3.6,100,100.0,"Biryani,North Indian"
Cakes Today,"sohna road,Gurgaon",3.3,20,200.0,"Bakery,Desserts"
Momo Shomo,"sohna road,Gurgaon",4.1,20,300.0,"Snacks,American"
Wow! China,"sohna road,Gurgaon",3.8,20,400.0,"Tibetan,Chinese"
Saravana Bhavan,"sohna road,Gurgaon",4.2,1,250.0,South Indian
The Biryani Life,"sohna road,Gurgaon",3.8,20,250.0,"Biryani,Hyderabadi"
Naivedyam,"sohna road,Gurgaon",4.3,100,300.0,South Indian
Baskin Robbins,"sohna road,Gurgaon",4.6,50,300.0,"Ice Cream,Desserts"
CAFE 46,"sohna road,Gurgaon",3.5,100,199.0,"Continental,Indian"
"Cest La Vie- Pizzas, Pastas & Burgers","sohna road,Gurgaon",4.3,100,800.0,"Italian,Continental"
Handcrafted Bakers,"sohna road,Gurgaon",4.4,50,300.0,"Bakery,Desserts"
CAKEY BAKEY,"sohna road,Gurgaon",4.5,50,200.0,Bakery
ROYAL KITCHEN,"sohna road,Gurgaon",3.5,20,250.0,"North Indian,Chinese"
Just Deshi Swaad,"sohna road,Gurgaon",3.6,50,100.0,"Biryani,Chinese"
Hichkee,"sohna road,Gurgaon",3.9,20,100.0,"Biryani,Chinese"
High on Chicken,"sohna road,Gurgaon",4.0,20,300.0,"Indian,Snacks"
Louis Burger,"sohna road,Gurgaon",4.6,100,600.0,American
Oven Story Pizza,"sohna road,Gurgaon",3.6,100,400.0,"Pizzas,Italian"
Itminaan Biryani - Dum Pukht,"sohna road,Gurgaon",3.8,20,400.0,"Biryani,North Indian"
Balle Balle Punjab,"sohna road,Gurgaon",3.4,100,250.0,"North Indian,Punjabi"
Shahi Rasoi,"sohna road,Gurgaon",3.7,50,100.0,"North Indian,Biryani"
Barbeque Nation,"sohna road,Gurgaon",3.7,100,600.0,"North Indian,Barbecue"
Salad Days,"sohna road,Gurgaon",4.5,500,500.0,"Healthy Food,Salads"
The Ladakhi Kitchen,"sohna road,Gurgaon",4.2,100,400.0,"Chinese,Tibetan"
Pramod Kulche Wale,"sohna road,Gurgaon",4.4,50,200.0,Indian
The Asian Dynasty,"sohna road,Gurgaon",3.7,20,300.0,"Asian,Indian"
Burger Monk,"sohna road,Gurgaon",4.0,50,400.0,"American,Pizzas"
Nawab Ke Kebab,"sohna road,Gurgaon",4.7,20,400.0,"Kebabs,North Indian"
Bamboo House,"sohna road,Gurgaon",4.0,1,400.0,"Chinese,Thai"
Sushant FoJi Dhaba,"sohna road,Gurgaon",3.4,100,200.0,"North Indian,Fast Food"
Bijoli Grill,"sohna road,Gurgaon",4.3,100,1000.0,Bengali
Mumbai Cafe House,"sohna road,Gurgaon",3.5,50,250.0,"Snacks,North Indian"
Masala Fusion Delight,"sohna road,Gurgaon",3.8,100,350.0,"North Indian,Chinese"
JI memsaab indian terrace restaurant & bar,"sohna road,Gurgaon",4.0,20,1000.0,Indian
Mr. Sandwiches,"sohna road,Gurgaon",4.1,100,300.0,"American,Pastas"
Salad Company,"sohna road,Gurgaon",4.2,100,400.0,"Salads,Healthy Food"
DESI MASALA TADKA,"sohna road,Gurgaon",4.6,20,200.0,"North Indian,Snacks"
Fat Wrap Fat Roll,"sohna road,Gurgaon",3.5,20,400.0,"Snacks,Beverages"
Faasos - Wraps & Rolls,"sohna road,Gurgaon",4.0,500,200.0,"Fast Food,Snacks"
Master Shifu,"sohna road,Gurgaon",4.7,50,200.0,"Tibetan,Chinese"
Cake Plaza 24x7,"sohna road,Gurgaon",3.9,50,300.0,Bakery
JoJo Pizza,"sohna road,Gurgaon",4.4,20,200.0,"Pizzas,Fast Food"
Yo! China,"sohna road,Gurgaon",4.0,100,600.0,Chinese
Healthy Bowls & More,"sohna road,Gurgaon",3.9,100,250.0,"Indian,Chinese"
KULHAD RESTRO-CAFE,"sohna road,Gurgaon",4.1,50,200.0,"North Indian,Biryani"
Momo Station,"sohna road,Gurgaon",4.4,20,200.0,Chinese
Danny's Fried Chicken,"sohna road,Gurgaon",4.2,100,350.0,"Fast Food,Snacks"
Dhaba Stories,"sohna road,Gurgaon",4.8,20,200.0,"Tandoor,Kebabs"
Bikanervala,"sohna road,Gurgaon",4.1,1,450.0,"North Indian,Chinese"
Moti Mahal Express,"sohna road,Gurgaon",4.1,100,400.0,"North Indian,Mughlai"
Upper taste,"sohna road,Gurgaon",4.9,20,100.0,"North Indian,Tandoor"
Nazim's Kathi Roll,"sohna road,Gurgaon",3.9,100,300.0,"Biryani,Tandoor"
Al Lazziz Chicken Shawarma,"sohna road,Gurgaon",3.8,20,200.0,"Snacks,Chinese"
Sachi Cakery,"sohna road,Gurgaon",4.5,20,700.0,"Desserts,Bakery"
Khichdi Aroma,"sohna road,Gurgaon",4.0,100,200.0,"North Indian,Home Food"
Hydrate - Juices & More,"sohna road,Gurgaon",4.9,50,220.0,"Juices,Beverages"
HEALTHY MEALS,"sohna road,Gurgaon",3.5,20,300.0,"Beverages,Snacks"
Cake Party,"sohna road,Gurgaon",3.3,50,200.0,"Bakery,Desserts"
POTLI,"sohna road,Gurgaon",3.7,100,200.0,"North Indian,Tandoor"
Biryani Affair,"sohna road,Gurgaon",3.8,50,500.0,"Biryani,Mughlai"
BAKERS WORLD,"sohna road,Gurgaon",3.2,50,199.0,"Bakery,Snacks"
Burger Hut,"sohna road,Gurgaon",4.2,100,200.0,Continental
Sandburg Shakes,"sohna road,Gurgaon",4.3,100,500.0,"American,Salads"
Magadh & Awadh,"sohna road,Gurgaon",4.0,100,300.0,"Bihari,Lucknowi"
"FLAVORFOX- Burgers, Pasta & more","sohna road,Gurgaon",4.0,50,250.0,"American,Pastas"
Chinese Bowl Company,"sohna road,Gurgaon",4.8,50,300.0,"North Indian,Chinese"
EMOI ARTISANAL ICE CREAMS & GELATO,"sohna road,Gurgaon",4.6,20,200.0,"Ice Cream,Desserts"
CakeZone,"sohna road,Gurgaon",4.1,50,200.0,"Bakery,Desserts"
HOT STONE,"sohna road,Gurgaon",5.0,20,600.0,"Pizzas,Italian"
9 Nomadic Eats,"sohna road,Gurgaon",4.0,20,500.0,"Continental,Chinese"
"Kebabi Karvaan - Kebabs, Curries & Biryanis","sohna road,Gurgaon",4.3,20,300.0,"Kebabs,Mughlai"
Wow! Momo,"sohna road,Gurgaon",4.0,100,300.0,"Tibetan,Healthy Food"
TROHO HoMffins - KB,"sohna road,Gurgaon",3.7,50,250.0,"North Indian,Home Food"
Houz Of Commons,"sohna road,Gurgaon",5.0,20,300.0,"Chinese,Thai"
Rolls Mania,"sohna road,Gurgaon",3.9,100,200.0,Beverages
BOX8 - Desi Meals,"sohna road,Gurgaon",4.1,100,250.0,"North Indian,Biryani"
Tiffin Story,"sohna road,Gurgaon",4.3,1,200.0,"Home Food,South Indian"
Masala & Curry,"sohna road,Gurgaon",4.3,50,300.0,"Biryani,Indian"
South Dosa Plaza,"sohna road,Gurgaon",3.7,100,200.0,South Indian
Amritsari Kulcha by Mohan Ji,"sohna road,Gurgaon",3.8,100,300.0,North Indian
Indian Curry House,"sohna road,Gurgaon",4.8,50,300.0,"North Indian,Chinese"
Eat street,"sohna road,Gurgaon",4.7,20,100.0,"North Indian,Snacks"
tokyo sushi,"sohna road,Gurgaon",4.8,20,299.0,"Chinese,Asian"
Namak Shamak,"sohna road,Gurgaon",4.2,50,250.0,"North Indian,Chinese"
Veer ji malai chaap wale,"sohna road,Gurgaon",4.0,100,400.0,North Indian
TASTE OF VADA PAV,"sohna road,Gurgaon",3.7,20,200.0,"Snacks,North Indian"
Thalaivars Biryani,"sohna road,Gurgaon",4.2,100,200.0,"Andhra,Biryani"
Swiss Cake and Bakery,"sohna road,Gurgaon",4.1,100,200.0,"Bakery,Desserts"
NIC Natural Ice Creams,"sohna road,Gurgaon",4.5,500,120.0,"Ice Cream,Desserts"
The Dim Sum House,"sohna road,Gurgaon",4.2,20,500.0,"Chinese,Thai"
Haldiram's,"New Cyber City,Gurgaon",3.9,100,450.0,"Sweets,Chinese"
Sagar Ratna,"New Cyber City,Gurgaon",4.0,100,450.0,"South Indian,North Indian"
Jain Fast Food Corner,"New Cyber City,Gurgaon",3.6,100,150.0,"North Indian,Snacks"
Fu.D,"New Cyber City,Gurgaon",4.2,100,200.0,"Chaat,Continental"
Pizzagram,"New Cyber City,Gurgaon",4.0,100,400.0,"Continental,American"
Biryani Blues,"New Cyber City,Gurgaon",4.0,20,400.0,"Biryani,Hyderabadi"
Nando's,"New Cyber City,Gurgaon",4.3,50,450.0,"Portuguese,African"
Diamond Bakery,"Paltan Bazaar,Guwahati",4.4,100,150.0,Bakery
Shahi Darbar,"Paltan Bazaar,Guwahati",4.1,500,600.0,"North Indian,Chinese"
Naga Hotel,"Paltan Bazaar,Guwahati",4.2,500,400.0,"Thalis,Naga"
JG's,"Paltan Bazaar,Guwahati",2.9,50,200.0,"Chinese,North Indian"
Queens R Asanj,"Paltan Bazaar,Guwahati",3.4,20,150.0,"North Indian,Chinese"
Bhukkad,"Paltan Bazaar,Guwahati",4.7,20,250.0,"Snacks,Indian"
Khao Piyo,"Paltan Bazaar,Guwahati",4.2,50,300.0,Indian
Anita's Kitchen,"Paltan Bazaar,Guwahati",4.0,500,300.0,"North Indian,Jain"
Kailashpuri Hotel,"Paltan Bazaar,Guwahati",4.0,100,300.0,North Indian
The Table Talk Cafe,"Paltan Bazaar,Guwahati",4.1,100,500.0,"Pizzas,Italian"
Sitaram Bhojnalaya,"Paltan Bazaar,Guwahati",4.1,100,350.0,"North Indian,Chinese"
The Black Roof Cafe,"Paltan Bazaar,Guwahati",3.3,100,300.0,"Pan-Asian,Assamese"
Food Style,"Paltan Bazaar,Guwahati",4.0,50,350.0,"North Indian,Chinese"
Healthy Blends,"Paltan Bazaar,Guwahati",3.6,50,250.0,"Healthy Food,Keto"
HUNGRY BUDDHA,"Paltan Bazaar,Guwahati",4.1,50,250.0,"Continental,Indian"
The Belgian Waffle Co.,"Paltan Bazaar,Guwahati",4.1,100,200.0,"Desserts,Beverages"
Slurpy Shakes,"Paltan Bazaar,Guwahati",4.9,20,150.0,"Beverages,Ice Cream"
Red Chilli,"Paltan Bazaar,Guwahati",4.2,20,300.0,"Indian,Biryani"
Kerala Bhavan Family Restaurant,"Paltan Bazaar,Guwahati",3.2,20,200.0,"Kerala,South Indian"
Cafe Bellevue,"Paltan Bazaar,Guwahati",4.1,20,250.0,"Chinese,Continental"
Brewbakes Cafe,"Paltan Bazaar,Guwahati",3.9,20,300.0,"Chinese,Continental"
Mogul's Biryani,"Paltan Bazaar,Guwahati",3.5,20,300.0,"Biryani,Snacks"
Highlander's shawarma,"Paltan Bazaar,Guwahati",4.1,1,250.0,"Lebanese,Fast Food"
Pudina Pure veg,"Paltan Bazaar,Guwahati",3.3,50,300.0,"Indian,Chinese"
Dilkhush Panjabi Dhaba,"Paltan Bazaar,Guwahati",3.4,100,250.0,North Indian
Domino's Pizza,"Paltan Bazaar,Guwahati",4.2,50,400.0,Pizzas
The Dessert Zone,"Paltan Bazaar,Guwahati",4.6,20,200.0,"Bakery,Desserts"
CROISSANT EXPRESS,"Paltan Bazaar,Guwahati",3.2,20,300.0,Indian
Tibet Kitchen,"Paltan Bazaar,Guwahati",4.0,100,300.0,"Chinese,North Indian"
Nagameez,"Paltan Bazaar,Guwahati",3.9,100,400.0,"Naga,Chinese"
Vaibhavam Sweets & Snacks,"Paltan Bazaar,Guwahati",3.9,20,100.0,Sweets
Chillax Cafe& Bistro,"Paltan Bazaar,Guwahati",3.8,50,300.0,"Continental,Oriental"
Tadka Nation,"Paltan Bazaar,Guwahati",3.4,100,300.0,"North Indian,Chinese"
The Flavour House,"Paltan Bazaar,Guwahati",3.8,20,300.0,"North Indian,Biryani"
Rasa - The Flavour of india,"Paltan Bazaar,Guwahati",4.1,100,500.0,"Sweets,North Indian"
Pabrai's Fresh & Naturelle Ice Creams,"Paltan Bazaar,Guwahati",4.7,20,300.0,"Desserts,Ice Cream"
Cupcake Bliss Cake & Desserts,"Paltan Bazaar,Guwahati",4.8,20,200.0,"Bakery,Desserts"
SR's Cafe De Woodland,"Paltan Bazaar,Guwahati",3.5,100,200.0,"Chinese,North Indian"
Burger It Up,"Paltan Bazaar,Guwahati",4.9,20,200.0,"American,Fast Food"
BEWAFA FOOD,"Paltan Bazaar,Guwahati",3.9,100,250.0,Chinese
Baskin Robbins,"Paltan Bazaar,Guwahati",4.4,100,250.0,"Ice Cream,Desserts"
The Kurrypot Restaurant,"Paltan Bazaar,Guwahati",4.2,50,400.0,"South Indian,Chinese"
Pratul's Dawn Dhaba,"Paltan Bazaar,Guwahati",4.0,50,450.0,"Indian,Chinese"
Paradise,"Paltan Bazaar,Guwahati",4.0,50,600.0,"Assamese,Chinese"
Frozen Stone,"Paltan Bazaar,Guwahati",3.9,50,500.0,"Ice Cream,Desserts"
J 14,"Paltan Bazaar,Guwahati",4.2,100,250.0,"Snacks,Fast Food"
Santosh Momo House,"Paltan Bazaar,Guwahati",4.3,20,300.0,Indian
Piazza,"Paltan Bazaar,Guwahati",4.0,100,600.0,"Pizzas,Continental"
Kolkata Roll,"Paltan Bazaar,Guwahati",4.1,100,200.0,"Chinese,North Indian"
Quick Pick,"Paltan Bazaar,Guwahati",4.2,100,500.0,"Chinese,North Indian"
The Dhaba,"Paltan Bazaar,Guwahati",3.7,500,700.0,"Chinese,North Indian"
VIRASAT,"Paltan Bazaar,Guwahati",4.1,50,500.0,"North Indian,Chinese"
Hot Pot Restaurant,"Paltan Bazaar,Guwahati",4.1,100,500.0,"Chinese,North Indian"
Food Villa,"Paltan Bazaar,Guwahati",4.2,500,500.0,"Chinese,North Indian"
The Food Street,"Paltan Bazaar,Guwahati",3.4,20,150.0,"Chinese,North Indian"
Rolls Mania,"Paltan Bazaar,Guwahati",4.3,100,200.0,"Snacks,Fast Food"
Three Star Manipuri Rice Hotel,"Paltan Bazaar,Guwahati",3.2,50,300.0,"Indian,Thalis"
Omaago,"Paltan Bazaar,Guwahati",4.3,100,500.0,"Assamese,Bengali"
Cut The Damn Cake,"Paltan Bazaar,Guwahati",4.0,100,500.0,Desserts
Mast Punjabi Dhaba,"Paltan Bazaar,Guwahati",4.1,1,400.0,"Thalis,North Indian"
Maa Kali Hotel,"Paltan Bazaar,Guwahati",4.0,500,250.0,"Thalis,North Indian"
Kwality Walls Frozen Dessert and Ice Cream Shop,"Paltan Bazaar,Guwahati",4.5,100,300.0,"Desserts,Ice Cream"
Patty Oh,"Paltan Bazaar,Guwahati",4.1,100,400.0,"American,Continental"
Khushboo,"Paltan Bazaar,Guwahati",4.3,500,300.0,"South Indian,Chinese"
Michinga,"Paltan Bazaar,Guwahati",4.1,100,500.0,"North Indian,Chinese"
Cake.com,"Paltan Bazaar,Guwahati",3.7,1,400.0,"Bakery,Desserts"
"Frozen Bottle - Milkshakes, Desserts And Ice Cream","Paltan Bazaar,Guwahati",3.9,100,250.0,"Beverages,Desserts"
Kouzina Kafe -The Food Court,"Paltan Bazaar,Guwahati",4.7,20,200.0,"American,Fast Food"
Pawan Dabeli,"Paltan Bazaar,Guwahati",4.2,100,200.0,"Gujarati,Indian"
RASOI BY TRIANGLE KITCHEN,"Paltan Bazaar,Guwahati",3.9,100,250.0,"North Indian,Home Food"
TRIANGLE KITCHEN,"Paltan Bazaar,Guwahati",4.0,100,350.0,"North Indian,Chinese"
Rasoi fast food,"Paltan Bazaar,Guwahati",3.6,20,250.0,"Chinese,North Indian"
